text,label
"Жас сұрасайық, кімнің жасы үлкен болса, әуелгі кезек сонікі болсын.",1
Сен кашан туған едің дейді.,1
"Шайтан сәл ойланып тұрады да: Мен дүниеге келген күні Аспанға көзім түсіп еді, Артық-кем емес білемін: Жер — алақандай көлемі, Бір-ақ қана бел еді, — дейді.",1
Осы кезде Алдаркөсе өкіріп қоя береді.,1
Шай тан аң-таң болады: Мұның не?,1
Әуелгі кезек тимейтін болды деп қамығуың ба?,1
— деп сұрайды.,1
Алдаркөсе оңай бетер өкіреді.,1
Әрі-беріден соң «ой баурымдап» басын жерге салып жылайды.,1
"Не болды, айтшы?",1
"— деп, жалынады шайтан.",1
"Сонда Алдаркөсе кемсеңдеп: – Сен туған уақытыңды айтқанда менің есіме ескі қайғым түсті: Дәл сен туғанда Үлкен бір той болып ед, Атқа шауып жүргенде Кенже балам өліп ед деп, тағы да өкіріп қоя береді.",1
"Шайтан оны, көңіл айтып, жұбатады.",1
"Дау, жоқ, әуелгі кезек сенікі.",1
"Мін мойныма, жүрейік дейді.",1
Деуі-ақ мұң екен.,1
Алдаркөсе шайтанның желкесіне секіріп мінеді.,1
Сонда шайтан: – Сен қанша уақыт мінесің?,1
— деп сұрайды.,1
Алдаркөсе: – Мен өлең айтып отырам.,1
Сол өлеіңім таусылғанша мінем дейді.,1
"Сөйтеді де: «әләуләйләй-әләу- ләйләй» деп, өлең бастайды.",1
Осылай көп уақыт жүреді.,1
Шайтан әбден шаршайды.,1
Бір кезде: . – Осы сенің әләуләйләйің қашан таусылады?,1
— деп сұрайды.,1
Оған. – Әләуләйләйім әлі таусылған жоқ.,1
"Ол таусылса, «әриәдәйім» тағы бар, — деп, жауап береді Алдаркөсе.",1
Алдардың әләуләйләйі таусылмайды.,1
Шайтан арып-талып өлімші болады.,1
Сонан кейін ол Алдардан құтылудың амалын ойлайды.,1
"Сөйтіп, бір жерде түнеп отырғанда. – Алдар осы сен неден қорқасың?",1
— дейді.,1
"Алдар: – Мен қазы, қарта мен қымыздан қорқам, – дейді.",1
"Алдар ұйықтап жатқанда шайтан барып, бір жерден қазы, қарта, қымыз тауып әкеліп, Алдардың қасына қояды.",1
"Оянғанда соны қөріп, қорқып, қашып кетер деп ойлайды.",1
"Таңертең Алдаркөсе әзірлеп, койған тамақты, қымызды ішіп-жеп, тойып алып, шайтанның мойнына мініп, тағы да әләуләйләйін айтып, жол тартады.",1
